CrystalID Theta(Deg) Phi(Deg) Area HALF RING PREAMP CHANNEL FEBEX_PC FEBEX_SFP FEBEX_MOD FEBEX_CH
3907 65.264 -53.2081 Barrel 2 3 14 11 0 3 9 14
3908 65.2641 -48.0402 Barrel 2 3 14 12 0 3 9 13
3909 62.8262 -59.2428 Barrel 2 3 14 14 0 3 9 11
3910 62.8261 -64.5053 Barrel 2 3 14 13 0 3 9 12
3911 65.264 -64.4581 Barrel 2 3 14 9 0 3 9 8
3912 65.2641 -59.2902 Barrel 2 3 14 10 0 3 9 15
3913 62.8262 -70.4928 Barrel 2 3 16 16 0 3 13 9
3914 62.8261 -75.7553 Barrel 2 3 16 15 0 3 13 10
3915 65.264 -75.7081 Barrel 2 3 16 11 0 3 13 14
3916 65.2641 -70.5402 Barrel 2 3 16 12 0 3 13 13
3917 62.8262 -81.7428 Barrel 2 3 16 14 0 3 13 11
3918 62.8261 -87.0053 Barrel 2 3 16 13 0 3 13 12
3919 65.264 -86.9581 Barrel 2 3 16 9 0 3 13 8
3920 65.2641 -81.7902 Barrel 2 3 16 10 0 3 13 15
3921 62.8262 -92.9928 Barrel 1 3 16 16 0 3 13 9
3922 62.8261 -98.2553 Barrel 1 3 16 15 0 3 13 10
3923 65.264 -98.2081 Barrel 1 3 16 11 0 3 13 14
3924 65.2641 -93.0402 Barrel 1 3 16 12 0 3 13 13
3925 62.8262 -104.243 Barrel 1 3 16 14 0 3 13 11
3926 62.8261 -109.505 Barrel 1 3 16 13 0 3 13 12
3927 65.264 -109.458 Barrel 1 3 16 9 0 3 13 8
3928 65.2641 -104.29 Barrel 1 3 16 10 0 3 13 15
3929 62.8262 -115.493 Barrel 1 3 14 16 0 3 9 9
3930 62.8261 -120.755 Barrel 1 3 14 15 0 3 9 10
3931 65.264 -120.708 Barrel 1 3 14 11 0 3 9 14
3932 65.2641 -115.54 Barrel 1 3 14 12 0 3 9 13
3933 62.8262 -126.743 Barrel 1 3 14 14 0 3 9 11
3934 62.8261 -132.005 Barrel 1 3 14 13 0 3 9 12
3935 65.264 -131.958 Barrel 1 3 14 9 0 3 9 8
3936 65.2641 -126.79 Barrel 1 3 14 10 0 3 9 15
3937 62.8262 -137.993 Barrel 1 3 12 16 0 3 5 9
3938 62.8261 -143.255 Barrel 1 3 12 15 0 3 5 10
3939 65.264 -143.208 Barrel 1 3 12 11 0 3 5 14
3940 65.2641 -138.04 Barrel 1 3 12 12 0 3 5 13
3941 62.8262 -149.243 Barrel 1 3 12 14 0 3 5 11
3942 62.8261 -154.505 Barrel 1 3 12 13 0 3 5 12
3943 65.264 -154.458 Barrel 1 3 12 9 0 3 5 8
3944 65.2641 -149.29 Barrel 1 3 12 10 0 3 5 15
3945 62.8262 -160.493 Barrel 1 3 10 16 0 3 1 9
3946 62.8261 -165.755 Barrel 1 3 10 15 0 3 1 10
3947 65.264 -165.708 Barrel 1 3 10 11 0 3 1 14
3948 65.2641 -160.54 Barrel 1 3 10 12 0 3 1 13
3949 62.8262 -171.743 Barrel 1 3 10 14 0 3 1 11
3950 62.8261 -177.005 Barrel 1 3 10 13 0 3 1 12
3951 65.264 -176.958 Barrel 1 3 10 9 0 3 1 8
3952 65.2641 -171.79 Barrel 1 3 10 10 0 3 1 15
3953 62.8262 177.007 Barrel 1 3 8 16 0 0 1 9
3954 62.8261 171.745 Barrel 1 3 8 15 0 0 1 10
3955 65.264 171.792 Barrel 1 3 8 11 0 0 1 14
3956 65.2641 176.96 Barrel 1 3 8 12 0 0 1 13
3957 62.8262 165.757 Barrel 1 3 8 14 0 0 1 11
3958 62.8261 160.495 Barrel 1 3 8 13 0 0 1 12
3959 65.264 160.542 Barrel 1 3 8 9 0 0 1 8
3960 65.2641 165.71 Barrel 1 3 8 10 0 0 1 15
3961 62.8262 154.507 Barrel 1 3 6 16 0 0 5 9
3962 62.8261 149.245 Barrel 1 3 6 15 0 0 5 10
3963 65.264 149.292 Barrel 1 3 6 11 0 0 5 14
3964 65.2641 154.46 Barrel 1 3 6 12 0 0 5 13
3965 62.8262 143.257 Barrel 1 3 6 14 0 0 5 11
3966 62.8261 137.995 Barrel 1 3 6 13 0 0 5 12
3967 65.264 138.042 Barrel 1 3 6 9 0 0 5 8
3968 65.2641 143.21 Barrel 1 3 6 10 0 0 5 15
3969 62.8262 132.007 Barrel 1 3 4 16 0 0 9 9
3970 62.8261 126.745 Barrel 1 3 4 15 0 0 9 10
3971 65.264 126.792 Barrel 1 3 4 11 0 0 9 14
3972 65.2641 131.96 Barrel 1 3 4 12 0 0 9 13
3973 62.8262 120.757 Barrel 1 3 4 14 0 0 9 11
3974 62.8261 115.495 Barrel 1 3 4 13 0 0 9 12
3975 65.264 115.542 Barrel 1 3 4 9 0 0 9 8
3976 65.2641 120.71 Barrel 1 3 4 10 0 0 9 15
3977 62.8262 109.507 Barrel 1 3 2 16 0 0 13 9
3978 62.8261 104.245 Barrel 1 3 2 15 0 0 13 10
3979 65.264 104.292 Barrel 1 3 2 11 0 0 13 14
3980 65.2641 109.46 Barrel 1 3 2 12 0 0 13 13
3981 62.8262 98.2572 Barrel 1 3 2 14 0 0 13 11
3982 62.8261 92.9947 Barrel 1 3 2 13 0 0 13 12
3983 65.264 93.0419 Barrel 1 3 2 9 0 0 13 8
3984 65.2641 98.2098 Barrel 1 3 2 10 0 0 13 15
3985 57.9888 87.0301 Barrel 2 4 1 8 0 0 14 7
3986 57.9894 81.7224 Barrel 2 4 1 7 0 0 14 0
3987 60.333 81.7806 Barrel 2 4 1 3 0 0 14 4
3988 60.3324 86.9727 Barrel 2 4 1 4 0 0 14 3
3989 57.9888 75.7801 Barrel 2 4 1 6 0 0 14 1
3990 57.9894 70.4724 Barrel 2 4 1 5 0 0 14 2
3991 60.333 70.5306 Barrel 2 4 1 1 0 0 14 6
3992 60.3324 75.7227 Barrel 2 4 1 2 0 0 14 5
3993 57.9888 64.5301 Barrel 2 4 3 8 0 0 10 7
3994 57.9894 59.2224 Barrel 2 4 3 7 0 0 10 0
3995 60.333 59.2806 Barrel 2 4 3 3 0 0 10 4
3996 60.3324 64.4727 Barrel 2 4 3 4 0 0 10 3
3997 57.9888 53.2801 Barrel 2 4 3 6 0 0 10 1
3998 57.9894 47.9724 Barrel 2 4 3 5 0 0 10 2
3999 60.333 48.0306 Barrel 2 4 3 1 0 0 10 6
4000 60.3324 53.2227 Barrel 2 4 3 2 0 0 10 5
4001 57.9888 42.0301 Barrel 2 4 5 8 0 0 6 7
4002 57.9894 36.7224 Barrel 2 4 5 7 0 0 6 0
4003 60.333 36.7806 Barrel 2 4 5 3 0 0 6 4
4004 60.3324 41.9727 Barrel 2 4 5 4 0 0 6 3
4005 57.9888 30.7801 Barrel 2 4 5 6 0 0 6 1
4006 57.9894 25.4724 Barrel 2 4 5 5 0 0 6 2
4007 60.333 25.5306 Barrel 2 4 5 1 0 0 6 6
4008 60.3324 30.7227 Barrel 2 4 5 2 0 0 6 5
4009 57.9888 19.5301 Barrel 2 4 7 8 0 0 2 7
4010 57.9894 14.2224 Barrel 2 4 7 7 0 0 2 0
4011 60.333 14.2806 Barrel 2 4 7 3 0 0 2 4
4012 60.3324 19.4727 Barrel 2 4 7 4 0 0 2 3
4013 57.9888 8.28007 Barrel 2 4 7 6 0 0 2 1
4014 57.9894 2.97244 Barrel 2 4 7 5 0 0 2 2
4015 60.333 3.03063 Barrel 2 4 7 1 0 0 2 6
4016 60.3324 8.22266 Barrel 2 4 7 2 0 0 2 5
4017 57.9888 -2.96993 Barrel 2 4 9 8 0 3 2 7
4018 57.9894 -8.27756 Barrel 2 4 9 7 0 3 2 0
4019 60.333 -8.21937 Barrel 2 4 9 3 0 3 2 4
4020 60.3324 -3.02734 Barrel 2 4 9 4 0 3 2 3
4021 57.9888 -14.2199 Barrel 2 4 9 6 0 3 2 1
4022 57.9894 -19.5276 Barrel 2 4 9 5 0 3 2 2
4023 60.333 -19.4694 Barrel 2 4 9 1 0 3 2 6
4024 60.3324 -14.2773 Barrel 2 4 9 2 0 3 2 5
4025 57.9888 -25.4699 Barrel 2 4 11 8 0 3 6 7
4026 57.9894 -30.7776 Barrel 2 4 11 7 0 3 6 0
4027 60.333 -30.7194 Barrel 2 4 11 3 0 3 6 4
4028 60.3324 -25.5273 Barrel 2 4 11 4 0 3 6 3
4029 57.9888 -36.7199 Barrel 2 4 11 6 0 3 6 1
4030 57.9894 -42.0276 Barrel 2 4 11 5 0 3 6 2
4031 60.333 -41.9694 Barrel 2 4 11 1 0 3 6 6
4032 60.3324 -36.7773 Barrel 2 4 11 2 0 3 6 5
4033 57.9888 -47.9699 Barrel 2 4 13 8 0 3 10 7
4034 57.9894 -53.2776 Barrel 2 4 13 7 0 3 10 0
4035 60.333 -53.2194 Barrel 2 4 13 3 0 3 10 4
4036 60.3324 -48.0273 Barrel 2 4 13 4 0 3 10 3
4037 57.9888 -59.2199 Barrel 2 4 13 6 0 3 10 1
4038 57.9894 -64.5276 Barrel 2 4 13 5 0 3 10 2
4039 60.333 -64.4694 Barrel 2 4 13 1 0 3 10 6
4040 60.3324 -59.2773 Barrel 2 4 13 2 0 3 10 5
4041 57.9888 -70.4699 Barrel 2 4 15 8 0 3 14 7
4042 57.9894 -75.7776 Barrel 2 4 15 7 0 3 14 0
4043 60.333 -75.7194 Barrel 2 4 15 3 0 3 14 4
4044 60.3324 -70.5273 Barrel 2 4 15 4 0 3 14 3
4045 57.9888 -81.7199 Barrel 2 4 15 6 0 3 14 1
4046 57.9894 -87.0276 Barrel 2 4 15 5 0 3 14 2
4047 60.333 -86.9694 Barrel 2 4 15 1 0 3 14 6
4048 60.3324 -81.7773 Barrel 2 4 15 2 0 3 14 5
4049 57.9888 -92.9699 Barrel 1 4 15 8 0 3 14 7
4050 57.9894 -98.2776 Barrel 1 4 15 7 0 3 14 0
4051 60.333 -98.2194 Barrel 1 4 15 3 0 3 14 4
4052 60.3324 -93.0273 Barrel 1 4 15 4 0 3 14 3
4053 57.9888 -104.22 Barrel 1 4 15 6 0 3 14 1
4054 57.9894 -109.528 Barrel 1 4 15 5 0 3 14 2
4055 60.333 -109.469 Barrel 1 4 15 1 0 3 14 6
4056 60.3324 -104.277 Barrel 1 4 15 2 0 3 14 5
4057 57.9888 -115.47 Barrel 1 4 13 8 0 3 10 7
4058 57.9894 -120.778 Barrel 1 4 13 7 0 3 10 0
4059 60.333 -120.719 Barrel 1 4 13 3 0 3 10 4
4060 60.3324 -115.527 Barrel 1 4 13 4 0 3 10 3
4061 57.9888 -126.72 Barrel 1 4 13 6 0 3 10 1
4062 57.9894 -132.028 Barrel 1 4 13 5 0 3 10 2
4063 60.333 -131.969 Barrel 1 4 13 1 0 3 10 6
4064 60.3324 -126.777 Barrel 1 4 13 2 0 3 10 5
4065 57.9888 -137.97 Barrel 1 4 11 8 0 3 6 7
4066 57.9894 -143.278 Barrel 1 4 11 7 0 3 6 0
4067 60.333 -143.219 Barrel 1 4 11 3 0 3 6 4
4068 60.3324 -138.027 Barrel 1 4 11 4 0 3 6 3
4069 57.9888 -149.22 Barrel 1 4 11 6 0 3 6 1
4070 57.9894 -154.528 Barrel 1 4 11 5 0 3 6 2
4071 60.333 -154.469 Barrel 1 4 11 1 0 3 6 6
4072 60.3324 -149.277 Barrel 1 4 11 2 0 3 6 5
4073 57.9888 -160.47 Barrel 1 4 9 8 0 3 2 7
4074 57.9894 -165.778 Barrel 1 4 9 7 0 3 2 0
4075 60.333 -165.719 Barrel 1 4 9 3 0 3 2 4
4076 60.3324 -160.527 Barrel 1 4 9 4 0 3 2 3
4077 57.9888 -171.72 Barrel 1 4 9 6 0 3 2 1
4078 57.9894 -177.028 Barrel 1 4 9 5 0 3 2 2
4079 60.333 -176.969 Barrel 1 4 9 1 0 3 2 6
4080 60.3324 -171.777 Barrel 1 4 9 2 0 3 2 5
4081 57.9888 177.03 Barrel 1 4 7 8 0 0 2 7
4082 57.9894 171.722 Barrel 1 4 7 7 0 0 2 0
4083 60.333 171.781 Barrel 1 4 7 3 0 0 2 4
4084 60.3324 176.973 Barrel 1 4 7 4 0 0 2 3
4085 57.9888 165.78 Barrel 1 4 7 6 0 0 2 1
4086 57.9894 160.472 Barrel 1 4 7 5 0 0 2 2
4087 60.333 160.531 Barrel 1 4 7 1 0 0 2 6
4088 60.3324 165.723 Barrel 1 4 7 2 0 0 2 5
4089 57.9888 154.53 Barrel 1 4 5 8 0 0 6 7
4090 57.9894 149.222 Barrel 1 4 5 7 0 0 6 0
4091 60.333 149.281 Barrel 1 4 5 3 0 0 6 4
4092 60.3324 154.473 Barrel 1 4 5 4 0 0 6 3
4093 57.9888 143.28 Barrel 1 4 5 6 0 0 6 1
4094 57.9894 137.972 Barrel 1 4 5 5 0 0 6 2
4095 60.333 138.031 Barrel 1 4 5 1 0 0 6 6
4096 60.3324 143.223 Barrel 1 4 5 2 0 0 6 5
4097 57.9888 132.03 Barrel 1 4 3 8 0 0 10 7
4098 57.9894 126.722 Barrel 1 4 3 7 0 0 10 0
4099 60.333 126.781 Barrel 1 4 3 3 0 0 10 4
4100 60.3324 131.973 Barrel 1 4 3 4 0 0 10 3
4101 57.9888 120.78 Barrel 1 4 3 6 0 0 10 1
4102 57.9894 115.472 Barrel 1 4 3 5 0 0 10 2
4103 60.333 115.531 Barrel 1 4 3 1 0 0 10 6
4104 60.3324 120.723 Barrel 1 4 3 2 0 0 10 5
4105 57.9888 109.53 Barrel 1 4 1 8 0 0 14 7
4106 57.9894 104.222 Barrel 1 4 1 7 0 0 14 0
4107 60.333 104.281 Barrel 1 4 1 3 0 0 14 4
4108 60.333 109.452 Barrel 1 4 1 4 0 0 14 3
4109 57.9888 98.2801 Barrel 1 4 1 6 0 0 14 1
4110 57.9894 92.9724 Barrel 1 4 1 5 0 0 14 2
4111 60.333 93.0306 Barrel 1 4 1 1 0 0 14 6
4112 60.3324 98.2227 Barrel 1 4 1 2 0 0 14 5
4113 53.4864 87.0295 Barrel 2 4 1 16 0 0 14 9
4114 53.4865 81.7214 Barrel 2 4 1 15 0 0 14 10
4115 55.7294 81.7892 Barrel 2 4 1 11 0 0 14 14
4116 55.7293 86.9619 Barrel 2 4 1 12 0 0 14 13
4117 53.4864 75.7795 Barrel 2 4 1 14 0 0 14 11
4118 53.4865 70.4714 Barrel 2 4 1 13 0 0 14 12
4119 55.7294 70.5392 Barrel 2 4 1 9 0 0 14 8
4120 55.7293 75.7119 Barrel 2 4 1 10 0 0 14 15
4121 53.4864 64.5295 Barrel 2 4 3 16 0 0 10 9
4122 53.4865 59.2214 Barrel 2 4 3 15 0 0 10 10
4123 55.7294 59.2892 Barrel 2 4 3 11 0 0 10 14
4124 55.7293 64.4619 Barrel 2 4 3 12 0 0 10 13
4125 53.4864 53.2795 Barrel 2 4 3 14 0 0 10 11
4126 53.4865 47.9714 Barrel 2 4 3 13 0 0 10 12
4127 55.7294 48.0392 Barrel 2 4 3 9 0 0 10 8
4128 55.7293 53.2119 Barrel 2 4 3 10 0 0 10 15
4129 53.4864 42.0295 Barrel 2 4 5 16 0 0 6 9
4130 53.4865 36.7214 Barrel 2 4 5 15 0 0 6 10
4131 55.7294 36.7892 Barrel 2 4 5 11 0 0 6 14
4132 55.7293 41.9619 Barrel 2 4 5 12 0 0 6 13
4133 53.4864 30.7795 Barrel 2 4 5 14 0 0 6 11
4134 53.4865 25.4714 Barrel 2 4 5 13 0 0 6 12
4135 55.7294 25.5392 Barrel 2 4 5 9 0 0 6 8
4136 55.7293 30.7119 Barrel 2 4 5 10 0 0 6 15
4137 53.4864 19.5295 Barrel 2 4 7 16 0 0 2 9
4138 53.4865 14.2214 Barrel 2 4 7 15 0 0 2 10
4139 55.7294 14.2892 Barrel 2 4 7 11 0 0 2 14
4140 55.7293 19.4619 Barrel 2 4 7 12 0 0 2 13
4141 53.4864 8.27946 Barrel 2 4 7 14 0 0 2 11
4142 53.4865 2.97142 Barrel 2 4 7 13 0 0 2 12
4143 55.7294 3.03917 Barrel 2 4 7 9 0 0 2 8
4144 55.7293 8.21185 Barrel 2 4 7 10 0 0 2 15
4145 53.4864 -2.97054 Barrel 2 4 9 16 0 3 2 9
4146 53.4865 -8.27858 Barrel 2 4 9 15 0 3 2 10
4147 55.7294 -8.21083 Barrel 2 4 9 11 0 3 2 14
4148 55.7293 -3.03815 Barrel 2 4 9 12 0 3 2 13
4149 53.4864 -14.2205 Barrel 2 4 9 14 0 3 2 11
4150 53.4865 -19.5286 Barrel 2 4 9 13 0 3 2 12
4151 55.7294 -19.4608 Barrel 2 4 9 9 0 3 2 8
4152 55.7293 -14.2881 Barrel 2 4 9 10 0 3 2 15
4153 53.4864 -25.4705 Barrel 2 4 11 16 0 3 6 9
4154 53.4865 -30.7786 Barrel 2 4 11 15 0 3 6 10
4155 55.7294 -30.7108 Barrel 2 4 11 11 0 3 6 14
4156 55.7293 -25.5381 Barrel 2 4 11 12 0 3 6 13
4157 53.4864 -36.7205 Barrel 2 4 11 14 0 3 6 11
4158 53.4865 -42.0286 Barrel 2 4 11 13 0 3 6 12
4159 55.7294 -41.9608 Barrel 2 4 11 9 0 3 6 8
4160 55.7293 -36.7881 Barrel 2 4 11 10 0 3 6 15
4161 53.4864 -47.9705 Barrel 2 4 13 16 0 3 10 9
4162 53.4865 -53.2786 Barrel 2 4 13 15 0 3 10 10
4163 55.7294 -53.2108 Barrel 2 4 13 11 0 3 10 14
4164 55.7293 -48.0381 Barrel 2 4 13 12 0 3 10 13
4165 53.4864 -59.2205 Barrel 2 4 13 14 0 3 10 11
4166 53.4865 -64.5286 Barrel 2 4 13 13 0 3 10 12
4167 55.7294 -64.4608 Barrel 2 4 13 9 0 3 10 8
4168 55.7293 -59.2881 Barrel 2 4 13 10 0 3 10 15
4169 53.4864 -70.4705 Barrel 2 4 15 16 0 3 14 9
4170 53.4865 -75.7786 Barrel 2 4 15 15 0 3 14 10
4171 55.7294 -75.7108 Barrel 2 4 15 11 0 3 14 14
4172 55.7293 -70.5381 Barrel 2 4 15 12 0 3 14 13
4173 53.4864 -81.7205 Barrel 2 4 15 14 0 3 14 11
4174 53.4865 -87.0286 Barrel 2 4 15 13 0 3 14 12
4175 55.7294 -86.9608 Barrel 2 4 15 9 0 3 14 8
4176 55.7293 -81.7881 Barrel 2 4 15 10 0 3 14 15
4177 53.4864 -92.9705 Barrel 1 4 15 16 0 3 14 9
4178 53.4865 -98.2786 Barrel 1 4 15 15 0 3 14 10
4179 55.7294 -98.2108 Barrel 1 4 15 11 0 3 14 14
4180 55.7293 -93.0381 Barrel 1 4 15 12 0 3 14 13
4181 53.4864 -104.221 Barrel 1 4 15 14 0 3 14 11
4182 53.4865 -109.529 Barrel 1 4 15 13 0 3 14 12
4183 55.7294 -109.461 Barrel 1 4 15 9 0 3 14 8
4184 55.7293 -104.288 Barrel 1 4 15 10 0 3 14 15
4185 53.4864 -115.471 Barrel 1 4 13 16 0 3 10 9
4186 53.4865 -120.779 Barrel 1 4 13 15 0 3 10 10
4187 55.7294 -120.711 Barrel 1 4 13 11 0 3 10 14
4188 55.7293 -115.538 Barrel 1 4 13 12 0 3 10 13
4189 53.4864 -126.721 Barrel 1 4 13 14 0 3 10 11
4190 53.4865 -132.029 Barrel 1 4 13 13 0 3 10 12
4191 55.7294 -131.961 Barrel 1 4 13 9 0 3 10 8
4192 55.7293 -126.788 Barrel 1 4 13 10 0 3 10 15
4193 53.4864 -137.971 Barrel 1 4 11 16 0 3 6 9
4194 53.4865 -143.279 Barrel 1 4 11 15 0 3 6 10
4195 55.7294 -143.211 Barrel 1 4 11 11 0 3 6 14
4196 55.7293 -138.038 Barrel 1 4 11 12 0 3 6 13
4197 53.4864 -149.221 Barrel 1 4 11 14 0 3 6 11
4198 53.4865 -154.529 Barrel 1 4 11 13 0 3 6 12
4199 55.7294 -154.461 Barrel 1 4 11 9 0 3 6 8
4200 55.7293 -149.288 Barrel 1 4 11 10 0 3 6 15
4201 53.4864 -160.471 Barrel 1 4 9 16 0 3 2 9
4202 53.4865 -165.779 Barrel 1 4 9 15 0 3 2 10
4203 55.7294 -165.711 Barrel 1 4 9 11 0 3 2 14
4204 55.7293 -160.538 Barrel 1 4 9 12 0 3 2 13
4205 53.4864 -171.721 Barrel 1 4 9 14 0 3 2 11
4206 53.4865 -177.029 Barrel 1 4 9 13 0 3 2 12
4207 55.7294 -176.961 Barrel 1 4 9 9 0 3 2 8
4208 55.7293 -171.788 Barrel 1 4 9 10 0 3 2 15
4209 53.4864 177.029 Barrel 1 4 7 16 0 0 2 9
4210 53.4865 171.721 Barrel 1 4 7 15 0 0 2 10
4211 55.7294 171.789 Barrel 1 4 7 11 0 0 2 14
4212 55.7293 176.962 Barrel 1 4 7 12 0 0 2 13
4213 53.4864 165.779 Barrel 1 4 7 14 0 0 2 11
4214 53.4865 160.471 Barrel 1 4 7 13 0 0 2 12
4215 55.7294 160.539 Barrel 1 4 7 9 0 0 2 8
4216 55.7293 165.712 Barrel 1 4 7 10 0 0 2 15
4217 53.4864 154.529 Barrel 1 4 5 16 0 0 6 9
4218 53.4865 149.221 Barrel 1 4 5 15 0 0 6 10
4219 55.7294 149.289 Barrel 1 4 5 11 0 0 6 14
4220 55.7293 154.462 Barrel 1 4 5 12 0 0 6 13
4221 53.4864 143.279 Barrel 1 4 5 14 0 0 6 11
4222 53.4865 137.971 Barrel 1 4 5 13 0 0 6 12
4223 55.7294 138.039 Barrel 1 4 5 9 0 0 6 8
4224 55.7293 143.212 Barrel 1 4 5 10 0 0 6 15
4225 53.4864 132.029 Barrel 1 4 3 16 0 0 10 9
4226 53.4865 126.721 Barrel 1 4 3 15 0 0 10 10
4227 55.7294 126.789 Barrel 1 4 3 11 0 0 10 14
4228 55.7293 131.962 Barrel 1 4 3 12 0 0 10 13
4229 53.4864 120.779 Barrel 1 4 3 14 0 0 10 11
4230 53.4865 115.471 Barrel 1 4 3 13 0 0 10 12
4231 55.7294 115.539 Barrel 1 4 3 9 0 0 10 8
4232 55.7293 120.712 Barrel 1 4 3 10 0 0 10 15
4233 53.4864 109.529 Barrel 1 4 1 16 0 0 14 9
4234 53.4865 104.221 Barrel 1 4 1 15 0 0 14 10
4235 55.7294 104.289 Barrel 1 4 1 11 0 0 14 14
4236 55.7293 109.462 Barrel 1 4 1 12 0 0 14 13
4237 53.4864 98.2795 Barrel 1 4 1 14 0 0 14 11
4238 53.4865 92.9714 Barrel 1 4 1 13 0 0 14 12
4239 55.7294 93.0392 Barrel 1 4 1 9 0 0 14 8
4240 55.7293 98.2119 Barrel 1 4 1 10 0 0 14 15
4241 49.0562 86.9822 Barrel 2 4 2 8 0 0 15 7
4242 49.063 81.6833 Barrel 2 4 2 7 0 0 15 0
4243 51.202 81.7624 Barrel 2 4 2 3 0 0 15 4
4244 51.2038 86.9062 Barrel 2 4 2 4 0 0 15 3
4245 49.0562 75.7322 Barrel 2 4 2 6 0 0 15 1
4246 49.063 70.4333 Barrel 2 4 2 5 0 0 15 2
4247 51.202 70.5124 Barrel 2 4 2 1 0 0 15 6
4248 51.2038 75.6562 Barrel 2 4 2 2 0 0 15 5
4249 49.0562 64.4822 Barrel 2 4 4 8 0 0 11 7
4250 49.063 59.1833 Barrel 2 4 4 7 0 0 11 0
4251 51.202 59.2624 Barrel 2 4 4 3 0 0 11 4
4252 51.2038 64.4062 Barrel 2 4 4 4 0 0 11 3
4253 49.0562 53.2322 Barrel 2 4 4 6 0 0 11 1
4254 49.063 47.9333 Barrel 2 4 4 5 0 0 11 2
4255 51.202 48.0124 Barrel 2 4 4 1 0 0 11 6
4256 51.2038 53.1562 Barrel 2 4 4 2 0 0 11 5
4257 49.0562 41.9822 Barrel 2 4 6 8 0 0 7 7
4258 49.063 36.6833 Barrel 2 4 6 7 0 0 7 0
4259 51.202 36.7624 Barrel 2 4 6 3 0 0 7 4
4260 51.2038 41.9062 Barrel 2 4 6 4 0 0 7 3
4261 49.0562 30.7322 Barrel 2 4 6 6 0 0 7 1
4262 49.063 25.4333 Barrel 2 4 6 5 0 0 7 2
4263 51.202 25.5124 Barrel 2 4 6 1 0 0 7 6
4264 51.2038 30.6562 Barrel 2 4 6 2 0 0 7 5
4265 49.0562 19.4822 Barrel 2 4 8 8 0 0 3 7
4266 49.063 14.1833 Barrel 2 4 8 7 0 0 3 0
4267 51.202 14.2624 Barrel 2 4 8 3 0 0 3 4
4268 51.2038 19.4062 Barrel 2 4 8 4 0 0 3 3
4269 49.0562 8.23221 Barrel 2 4 8 6 0 0 3 1
4270 49.063 2.93334 Barrel 2 4 8 5 0 0 3 2
4271 51.202 3.01242 Barrel 2 4 8 1 0 0 3 6
4272 51.2038 8.15623 Barrel 2 4 8 2 0 0 3 5
4273 49.0562 -3.01779 Barrel 2 4 10 8 0 3 3 7
4274 49.063 -8.31666 Barrel 2 4 10 7 0 3 3 0
4275 51.202 -8.23758 Barrel 2 4 10 3 0 3 3 4
4276 51.2038 -3.09377 Barrel 2 4 10 4 0 3 3 3
4277 49.0562 -14.2678 Barrel 2 4 10 6 0 3 3 1
4278 49.063 -19.5667 Barrel 2 4 10 5 0 3 3 2
4279 51.202 -19.4876 Barrel 2 4 10 1 0 3 3 6
4280 51.2038 -14.3438 Barrel 2 4 10 2 0 3 3 5
4281 49.0562 -25.5178 Barrel 2 4 12 8 0 3 7 7
4282 49.063 -30.8167 Barrel 2 4 12 7 0 3 7 0
4283 51.202 -30.7376 Barrel 2 4 12 3 0 3 7 4
4284 51.2038 -25.5938 Barrel 2 4 12 4 0 3 7 3
4285 49.0562 -36.7678 Barrel 2 4 12 6 0 3 7 1
4286 49.063 -42.0667 Barrel 2 4 12 5 0 3 7 2
4287 51.202 -41.9876 Barrel 2 4 12 1 0 3 7 6
4288 51.2038 -36.8438 Barrel 2 4 12 2 0 3 7 5
4289 49.0562 -48.0178 Barrel 2 4 14 8 0 3 11 7
4290 49.063 -53.3167 Barrel 2 4 14 7 0 3 11 0
4291 51.202 -53.2376 Barrel 2 4 14 3 0 3 11 4
4292 51.2038 -48.0938 Barrel 2 4 14 4 0 3 11 3
4293 49.0562 -59.2678 Barrel 2 4 14 6 0 3 11 1
4294 49.063 -64.5667 Barrel 2 4 14 5 0 3 11 2
4295 51.202 -64.4876 Barrel 2 4 14 1 0 3 11 6
4296 51.2038 -59.3438 Barrel 2 4 14 2 0 3 11 5
4297 49.0562 -70.5178 Barrel 2 4 16 8 0 3 15 7
4298 49.063 -75.8167 Barrel 2 4 16 7 0 3 15 0
4299 51.202 -75.7376 Barrel 2 4 16 3 0 3 15 4
4300 51.2038 -70.5938 Barrel 2 4 16 4 0 3 15 3
4301 49.0562 -81.7678 Barrel 2 4 16 6 0 3 15 1
4302 49.063 -87.0667 Barrel 2 4 16 5 0 3 15 2
4303 51.202 -86.9876 Barrel 2 4 16 1 0 3 15 6
4304 51.2038 -81.8438 Barrel 2 4 16 2 0 3 15 5
4305 49.0562 -93.0178 Barrel 1 4 16 8 0 3 15 7
4306 49.063 -98.3167 Barrel 1 4 16 7 0 3 15 0
4307 51.202 -98.2376 Barrel 1 4 16 3 0 3 15 4
4308 51.2038 -93.0938 Barrel 1 4 16 4 0 3 15 3
4309 49.0562 -104.268 Barrel 1 4 16 6 0 3 15 1
4310 49.063 -109.567 Barrel 1 4 16 5 0 3 15 2
4311 51.202 -109.488 Barrel 1 4 16 1 0 3 15 6
4312 51.2038 -104.344 Barrel 1 4 16 2 0 3 15 5
4313 49.0562 -115.518 Barrel 1 4 14 8 0 3 11 7
4314 49.063 -120.817 Barrel 1 4 14 7 0 3 11 0
4315 51.202 -120.738 Barrel 1 4 14 3 0 3 11 4
4316 51.2038 -115.594 Barrel 1 4 14 4 0 3 11 3
4317 49.0562 -126.768 Barrel 1 4 14 6 0 3 11 1
